Participant_ID,RowNumber,session_id,age,backcount1,backcount10,backcount2,backcount3,backcount4,backcount5,backcount6,backcount7,backcount8,backcount9,big5_01,big5_02,big5_03,big5_04,big5_05,big5_06,big5_07,big5_08,big5_09,big5_10,elm_01,elm_02,elm_03,elm_04,elm_05,gender,intrinsic_01,intrinsic_02,intrinsic_03,intrinsic_04,intrinsic_05,intrinsic_06,intrinsic_07,intrinsic_08,intrinsic_09,intrinsic_10,intrinsic_11,intrinsic_12,intrinsic_13,intrinsic_14,intrinsic_15,kposition,kratio,lposition,lratio,mcdv1,mcdv2,mcfiller1,mcfiller2,mcfiller3,mood_01,mood_02,nfc_01,nfc_02,nfc_03,nfc_04,nfc_05,nfc_06,nposition,nratio,pate_01,pate_02,pate_03,pate_04,pate_05,rposition,rratio,sarcasm,selfesteem_01,stress_01,stress_02,stress_03,stress_04,tempest2,tempest3,tempfollowup1,tempfollowup2,tempfollowup3,vposition,vratio,year,Temperatureinlab,ClipboardWeight,IIResponse,SRConfidenceResponse,NumberofDays,Pool2a,Pool2b,Pool2c,Pool2d,Pool3,Pool4,Pool5a,Pool6,Pool7b,Pool7c,Pool7d,Pool8,Pool9,Pool10,Pool11,Pool12,Pool13,Pool14,Pool15,Pool16a,Pool16b,Pool17,Pool18,Pool19a,Pool19b,Persistence,anagrams_order,attention_order,availinstruct_order,availk_order,availl_order,availn_order,availr_order,availv_order,bigfive_order,debrief_order,demographics_order,elmques_order,filler1_order,filler2_order,galinskyvignette_order,inlab_order,intrinsic_order,mcfiller_order,moninvignette_order,mood_order,nfc_order,participantid_order,participation_order,selfesteem_order,startpage_order,stress_order,stroop_order,stroopinstructions_order,stroopinstructionstest_order,stroopprac_order,tempestimate_order,tempfollowup_order,welcome_order,MonthComputer,DayComputer,YearComputer,DaysSinceMonthComputer,DaysSinceAugComputer,DaysSinceMonthLab,DaysSinceAugLab,DaysSinceMonthStart,DaysSinceAugStart,DaysInComp,DaysInLab,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,Intrinsic,Mood,NFC,ReportedAttention,ReportedEffort,SelfEsteem,Stress,K1st,L1st,N1st,R1st,V1st,AvailFirst,ArgumentQuality,NFCcenter,ELMCond,CBReject
74.0,1270,7502514,21.0,357.0,330.0,354.0,351.0,348.0,345.0,342.0,339.0,336.0,333.0,2.0,5.0,6.0,5.0,7.0,6.0,6.0,2.0,6.0,2.0,7.0,5.0,6.0,4.0,5.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,1.0,3.0,1.0,5.0,2.0,-1.0,1.0,0.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,3.0,1.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,5.0,4.0,5.0,3.0,4.0,4.0,3.0,6.0,2.0,6.0,6.0,5.0,2.0,7.0,4.0,7.0,20.0,6.0,5.0,103,0,1,0,0,3.0,0.25,0.0,0,0,0,0,0,1.0,1.0,3.0,8.0,275,14799.0,50.0,1,1,3,0,1,0.125,218.00000440000002,26.0,28.0,2,5,3,4,6,7,31.0,36.0,35.0,12,15,16,17,13.0,33.0,9,10,29.0,27.0,37.0,32.0,34.0,0,30.0,25.0,22,24.0,23,21,20,1,10,21,14,61,82,61.0,82.0,0,28,0.524271845,0.524271845,6.5,6.0,2.0,4.5,3.5,2.6,6.0,3.166666667,4.0,4.0,5.0,2.5,1.0,1.0,1.0,1.0,0.0,4.0,5.4,-0.015873016,-1,0.0
75.0,1728,7549928,18.0,357.0,330.0,354.0,351.0,348.0,345.0,342.0,339.0,336.0,333.0,5.0,2.0,6.0,7.0,4.0,5.0,6.0,5.0,3.0,4.0,5.0,4.0,6.0,5.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,3.0,1.0,3.0,3.0,3.0,1.0,2.0,1.0,5.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0,2.0,1.0,5.0,2.0,3.0,4.0,2.0,30.0,4.0,4.0,2.0,1.0,5.0,2.0,20.0,6.0,4.0,1.0,3.0,3.0,5.0,3.0,4.0,6.0,6.0,3.0,1.0,5.0,1.0,9.0,10.0,2.0,5.0,103,0,1,0,0,3.0,0.25,0.0,0,0,0,0,0,1.0,1.0,3.0,8.0,275,14799.0,50.0,1,1,3,0,1,0.125,82.0000022,25.0,29.0,9,13,12,10,14,11,31.0,36.0,35.0,20,16,17,18,5.0,28.0,3,4,32.0,27.0,37.0,30.0,33.0,0,34.0,24.0,21,23.0,22,8,7,1,11,10,14,92,102,92.0,102.0,0,28,0.718446602,0.718446602,4.0,4.5,4.0,6.0,6.0,2.266666667,4.0,2.5,4.0,4.0,4.0,3.0,1.0,1.0,0.0,0.0,1.0,3.0,5.0,-0.682539683,1,0.0
76.0,1726,7549919,19.0,357.0,330.0,354.0,351.0,348.0,345.0,342.0,339.0,336.0,333.0,5.0,4.0,6.0,4.0,4.0,4.0,5.0,2.0,4.0,3.0,6.0,6.0,6.0,6.0,6.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,8.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,2.0,9.0,3.0,5.0,2.0,1.0,6.0,2.0,6.0,4.0,5.0,2.0,4.0,4.0,3.0,4.0,4.0,6.0,6.0,6.0,2.0,4.0,1.0,8.0,20.0,5.0,5.0,103,0,1,0,0,3.0,0.25,0.0,0,0,0,0,0,1.0,1.0,3.0,8.0,275,14799.0,50.0,1,1,3,0,1,0.125,156.9999977,15.0,27.0,16,20,19,21,17,18,33.0,36.0,35.0,3,8,9,10,22.0,31.0,12,13,34.0,28.0,37.0,32.0,30.0,0,29.0,26.0,23,25.0,24,6,5,1,11,10,14,92,102,92.0,102.0,0,28,0.718446602,0.718446602,4.5,6.0,4.5,4.5,4.0,2.5333333330000003,6.0,2.833333333,3.0,5.0,5.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,6.0,-0.34920634899999997,-1,0.0
77.0,1727,7549925,21.0,357.0,330.0,354.0,351.0,348.0,345.0,342.0,339.0,336.0,333.0,6.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,4.0,3.0,9.0,5.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,1.0,4.0,1.0,5.0,2.0,2.0,1.0,0.0,1.0,4.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,1.0,0.0,4.0,4.0,2.0,1.0,1.0,1.0,4.0,2.0,5.0,4.0,3.0,3.0,5.0,6.0,2.0,7.0,6.0,5.0,1.0,5.0,4.0,7.0,10.0,6.0,4.0,103,0,1,0,0,3.0,0.25,0.0,0,0,0,0,0,1.0,1.0,3.0,8.0,275,14799.0,50.0,1,1,3,0,1,0.125,130.99999979999998,26.0,33.0,16,21,20,18,19,17,30.0,36.0,35.0,7,3,4,5,22.0,28.0,24,25,34.0,32.0,37.0,31.0,27.0,0,29.0,11.0,8,10.0,9,15,14,1,11,10,14,92,102,92.0,102.0,0,28,0.718446602,0.718446602,5.5,4.5,4.5,4.0,5.0,3.266666667,4.5,3.0,4.0,4.0,5.0,3.75,0.0,0.0,0.0,0.0,1.0,2.0,4.4,-0.182539683,1,0.0
78.0,1732,7550042,18.0,359.0,350.0,358.0,357.0,356.0,355.0,354.0,353.0,352.0,351.0,5.0,3.0,6.0,5.0,5.0,7.0,5.0,3.0,3.0,3.0,9.0,5.0,8.0,8.0,7.0,1.0,3.0,2.0,1.0,4.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,2.0,4.0,1.0,6.0,2.0,10.0,0.0,3.0,3.0,4.0,3.0,5.0,4.0,2.0,2.0,4.0,3.0,4.0,3.0,2.0,10.0,4.0,5.0,2.0,1.0,4.0,2.0,10.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,6.0,6.0,5.0,2.0,5.0,1.0,8.0,20.0,7.0,5.0,103,0,1,0,0,3.0,0.25,0.0,0,0,0,0,0,1.0,1.0,3.0,8.0,275,14799.0,50.0,1,1,3,0,1,0.125,240.000002,6.0,28.0,7,9,11,10,8,12,32.0,36.0,35.0,22,18,19,20,2.0,33.0,4,5,31.0,27.0,37.0,30.0,34.0,0,29.0,26.0,23,25.0,24,16,15,1,11,10,14,92,102,92.0,102.0,0,28,0.718446602,0.718446602,5.0,5.5,3.0,5.0,5.0,2.866666667,3.5,3.0,4.0,5.0,4.0,3.5,1.0,0.0,0.0,0.0,0.0,1.0,7.4,-0.182539683,-1,0.0
79.0,1731,7550041,18.0,357.0,330.0,354.0,351.0,348.0,345.0,342.0,339.0,336.0,333.0,6.0,4.0,7.0,5.0,7.0,6.0,7.0,1.0,7.0,4.0,7.0,6.0,8.0,7.0,7.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,1.0,5.0,2.0,25.0,0.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,4.0,3.0,5.0,2.0,30.0,4.0,5.0,2.0,1.0,1.0,1.0,6.0,5.0,7.0,2.0,5.0,5.0,4.0,4.0,3.0,7.0,6.0,5.0,2.0,25.0,1.0,9.0,10.0,6.0,4.0,103,0,1,0,0,3.0,0.25,0.0,0,0,0,0,0,1.0,1.0,3.0,8.0,275,14799.0,50.0,1,1,3,0,1,0.125,220.0000005,2.0,29.0,7,9,10,8,12,11,31.0,36.0,35.0,21,4,5,6,22.0,30.0,18,19,28.0,27.0,37.0,34.0,32.0,0,33.0,26.0,23,25.0,24,15,14,1,11,10,14,92,102,92.0,102.0,0,28,0.718446602,0.718446602,5.5,7.0,4.0,5.5,3.0,3.133333333,6.5,3.333333333,4.0,5.0,7.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,7.0,0.150793651,1,0.0
8.0,232,7404789,18.0,357.0,328.0,354.0,351.0,348.0,345.0,341.0,338.0,335.0,331.0,3.0,2.0,6.0,1.0,6.0,5.0,6.0,3.0,6.0,3.0,7.0,3.0,7.0,6.0,6.0,2.0,3.0,4.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,1.0,4.0,2.0,14.0,0.0,1.0,2.0,0.0,3.0,2.0,3.0,3.0,2.0,4.0,4.0,4.0,2.0,1.0,8.0,3.0,5.0,2.0,1.0,1.0,1.0,3.0,5.0,3.0,1.0,4.0,4.0,1.0,5.0,4.0,6.0,6.0,4.0,1.0,3.0,1.0,8.0,20.0,7.0,5.0,103,0,1,0,0,3.0,0.25,0.0,0,0,0,0,0,1.0,1.0,3.0,8.0,275,14799.0,50.0,1,1,3,0,1,0.125,225.9999963,6.0,33.0,15,18,17,20,16,19,29.0,36.0,35.0,23,12,13,14,10.0,34.0,8,9,31.0,30.0,37.0,32.0,27.0,0,28.0,5.0,2,4.0,3,26,25,1,9,8,14,31,39,31.0,39.0,0,28,0.106796117,0.106796117,5.5,5.5,3.0,6.0,1.5,3.4,5.5,3.5,3.0,5.0,3.0,1.5,1.0,0.0,1.0,1.0,1.0,4.0,5.8,0.317460317,1,0.0
81.0,1736,7550141,18.0,357.0,340.0,354.0,351.0,348.0,355.0,352.0,349.0,346.0,343.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,3.0,2.0,6.0,5.0,5.0,7.0,6.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,5.0,2.0,20.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0,2.0,1.0,3.0,3.0,5.0,1.0,2.0,15.0,5.0,4.0,2.0,1.0,6.0,1.0,7.0,6.0,3.0,4.0,3.0,2.0,4.0,5.0,4.0,7.0,6.0,4.0,1.0,3.0,1.0,8.0,10.0,5.0,4.0,103,0,1,0,0,3.0,0.25,0.0,0,0,0,0,0,1.0,1.0,3.0,8.0,275,14799.0,50.0,1,1,3,0,1,0.125,97.0000013,9.0,30.0,17,21,20,22,18,19,31.0,36.0,35.0,3,6,7,8,4.0,28.0,25,26,27.0,29.0,37.0,32.0,33.0,0,34.0,16.0,13,15.0,14,12,11,1,11,10,14,92,102,92.0,102.0,0,28,0.718446602,0.718446602,6.0,3.5,3.5,4.5,5.0,2.333333333,4.0,3.833333333,5.0,4.0,3.0,3.75,1.0,0.0,0.0,1.0,1.0,3.0,5.8,0.650793651,-1,0.0
82.0,1737,7550153,18.0,357.0,330.0,354.0,351.0,348.0,345.0,342.0,339.0,336.0,333.0,6.0,2.0,7.0,6.0,7.0,5.0,6.0,1.0,5.0,1.0,7.0,5.0,6.0,5.0,5.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,2.0,5.0,1.0,5.0,0.0,3.0,1.0,0.0,2.0,3.0,3.0,4.0,2.0,2.0,4.0,4.0,2.0,1.0,5.0,3.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,3.0,4.0,3.0,3.0,4.0,6.0,3.0,7.0,7.0,7.0,1.0,5.0,1.0,8.0,20.0,6.0,5.0,103,0,1,0,0,3.0,0.25,0.0,0,0,0,0,0,1.0,1.0,3.0,8.0,275,14799.0,50.0,1,1,3,0,1,0.125,100.9999928,6.0,30.0,7,8,9,11,12,10,31.0,36.0,35.0,14,3,4,5,15.0,34.0,17,18,29.0,27.0,37.0,32.0,28.0,0,33.0,22.0,19,21.0,20,25,24,1,11,10,14,92,102,92.0,102.0,0,28,0.718446602,0.718446602,7.0,7.0,4.5,6.0,4.5,3.0,5.0,4.0,3.0,3.0,3.0,3.5,0.0,1.0,1.0,1.0,1.0,4.0,5.6,0.817460317,-1,0.0
83.0,1738,7550157,18.0,357.0,330.0,354.0,351.0,348.0,345.0,342.0,339.0,336.0,333.0,6.0,5.0,7.0,6.0,7.0,5.0,5.0,1.0,6.0,3.0,7.0,7.0,7.0,5.0,6.0,1.0,4.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,1.0,4.0,1.0,5.0,2.0,20.0,0.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,4.0,3.0,2.0,2.0,1.0,5.0,5.0,5.0,2.0,1.0,3.0,2.0,20.0,5.0,7.0,2.0,5.0,3.0,2.0,6.0,3.0,6.0,6.0,4.0,2.0,20.0,1.0,8.0,10.0,6.0,5.0,103,0,1,0,0,3.0,0.25,0.0,0,0,0,0,0,1.0,1.0,3.0,8.0,275,14799.0,50.0,1,1,3,0,1,0.125,240.9999954,2.0,30.0,14,15,16,17,19,18,32.0,36.0,35.0,13,4,5,6,11.0,27.0,25,26,34.0,33.0,37.0,31.0,28.0,0,29.0,23.0,20,22.0,21,10,9,1,11,10,14,92,102,92.0,102.0,0,28,0.718446602,0.718446602,6.0,7.0,4.5,4.0,4.0,3.2,6.0,3.0,5.0,5.0,7.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,6.4,-0.182539683,-1,0.0
84.0,1741,7550189,19.0,357.0,330.0,354.0,351.0,348.0,345.0,342.0,339.0,336.0,333.0,5.0,1.0,5.0,1.0,6.0,5.0,7.0,5.0,7.0,7.0,6.0,4.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,7.0,1.0,6.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,2.0,4.0,5.0,1.0,2.0,4.0,1.0,4.0,3.0,3.0,2.0,1.0,4.0,2.0,3.0,3.0,2.0,3.0,5.0,4.0,5.0,6.0,3.0,7.0,6.0,5.0,2.0,5.0,2.0,7.0,20.0,5.0,4.0,103,0,1,0,0,3.0,0.25,0.0,0,0,0,0,0,1.0,1.0,3.0,8.0,275,14799.0,50.0,1,1,3,0,1,0.125,184.9999992,25.0,34.0,16,20,19,17,21,18,30.0,36.0,35.0,3,9,10,11,15.0,28.0,23,24,29.0,31.0,37.0,32.0,27.0,0,33.0,7.0,4,6.0,5,14,13,1,11,10,14,92,102,92.0,102.0,0,28,0.718446602,0.718446602,3.5,4.0,4.0,7.0,1.0,1.6,5.5,1.6666666669999999,3.0,3.0,2.0,2.75,0.0,1.0,1.0,0.0,0.0,2.0,3.8,-1.515873016,-1,0.0
85.0,1771,7552338,19.0,360.0,333.0,357.0,354.0,351.0,348.0,345.0,342.0,339.0,336.0,5.0,2.0,6.0,3.0,5.0,3.0,5.0,1.0,7.0,1.0,6.0,6.0,6.0,6.0,6.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,3.0,1.0,5.0,2.0,70.0,1.0,3.0,4.0,0.0,1.0,2.0,2.0,4.0,1.0,5.0,5.0,5.0,1.0,2.0,50.0,4.0,4.0,2.0,1.0,6.0,2.0,80.0,6.0,2.0,1.0,5.0,5.0,3.0,5.0,2.0,7.0,7.0,5.0,1.0,20.0,1.0,8.0,10.0,7.0,5.0,103,0,1,0,0,3.0,0.25,0.0,0,0,0,0,0,1.0,1.0,3.0,8.0,275,14799.0,50.0,1,1,3,0,1,0.125,239.9999932,24.0,34.0,7,8,10,9,12,11,29.0,36.0,35.0,26,21,22,23,6.0,28.0,4,5,33.0,27.0,37.0,32.0,31.0,0,30.0,19.0,16,18.0,17,15,14,1,11,11,14,92,103,92.0,103.0,0,28,0.72815534,0.72815534,6.0,6.5,5.0,5.5,2.0,3.333333333,6.0,4.166666667,4.0,4.0,2.0,1.5,1.0,0.0,0.0,0.0,1.0,2.0,6.0,0.9841269840000001,1,0.0
86.0,1769,7552296,21.0,357.0,330.0,354.0,351.0,348.0,345.0,342.0,339.0,336.0,333.0,4.0,3.0,6.0,5.0,5.0,6.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,6.0,6.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,2.0,30.0,1.0,10.0,0.0,2.0,1.0,0.0,1.0,3.0,2.0,3.0,3.0,4.0,2.0,4.0,3.0,1.0,5.0,4.0,4.0,2.0,1.0,4.0,1.0,5.0,4.0,2.0,3.0,3.0,2.0,3.0,4.0,4.0,6.0,7.0,4.0,2.0,20.0,4.0,7.0,20.0,7.0,4.0,103,0,1,0,0,3.0,0.25,0.0,0,0,0,0,0,1.0,1.0,3.0,8.0,275,14799.0,50.0,1,1,3,0,1,0.125,240.000002,2.0,28.0,7,8,11,12,9,10,32.0,36.0,35.0,14,20,21,22,3.0,34.0,5,6,30.0,29.0,37.0,27.0,33.0,0,31.0,18.0,15,17.0,16,25,24,1,11,11,14,92,103,92.0,103.0,0,28,0.72815534,0.72815534,5.0,4.5,3.0,4.5,4.5,2.933333333,5.5,2.833333333,4.0,4.0,2.0,3.25,0.0,1.0,1.0,1.0,0.0,3.0,4.8,-0.34920634899999997,-1,1.0
87.0,1774,7552432,19.0,357.0,330.0,354.0,351.0,348.0,345.0,342.0,339.0,336.0,333.0,6.0,5.0,7.0,7.0,7.0,2.0,7.0,5.0,3.0,1.0,6.0,5.0,6.0,6.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,1.0,53.0,1.0,376.0,0.0,3.0,1.0,0.0,1.0,2.0,2.0,3.0,2.0,4.0,3.0,5.0,3.0,1.0,10.0,3.0,3.0,2.0,1.0,2.0,1.0,10.0,5.0,3.0,4.0,4.0,3.0,3.0,5.0,3.0,4.0,4.0,4.0,2.0,67.0,2.0,7.0,10.0,7.0,5.0,103,0,1,0,0,3.0,0.25,0.0,0,0,0,0,0,1.0,1.0,3.0,8.0,275,14799.0,50.0,1,1,3,0,1,0.125,113.0000025,12.0,28.0,21,26,22,25,24,23,32.0,36.0,35.0,3,6,7,8,4.0,33.0,10,11,30.0,27.0,37.0,29.0,34.0,0,31.0,20.0,17,19.0,18,15,14,1,11,11,14,92,103,92.0,103.0,0,28,0.72815534,0.72815534,7.0,5.0,6.0,5.0,6.0,2.6,6.0,3.333333333,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,4.0,5.8,0.150793651,-1,0.0
88.0,1773,7552429,18.0,357.0,330.0,354.0,351.0,348.0,345.0,342.0,339.0,336.0,333.0,5.0,5.0,6.0,2.0,7.0,4.0,5.0,3.0,5.0,3.0,6.0,4.0,5.0,3.0,5.0,1.0,3.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,2.0,12.0,1.0,15.0,0.0,3.0,2.0,0.0,1.0,3.0,2.0,3.0,3.0,4.0,2.0,5.0,2.0,1.0,12.0,4.0,4.0,2.0,1.0,6.0,2.0,15.0,5.0,5.0,3.0,3.0,3.0,4.0,6.0,2.0,7.0,6.0,5.0,2.0,15.0,1.0,8.0,20.0,7.0,4.0,103,0,1,0,0,3.0,0.25,0.0,0,0,0,0,0,1.0,1.0,3.0,8.0,275,14799.0,50.0,1,1,3,0,1,0.125,104.00000859999999,2.0,31.0,14,17,16,18,19,15,30.0,36.0,35.0,12,8,9,10,20.0,34.0,25,26,27.0,32.0,37.0,28.0,33.0,0,29.0,6.0,3,5.0,4,23,22,1,11,11,14,92,103,92.0,103.0,0,28,0.72815534,0.72815534,6.0,5.5,4.5,4.0,2.5,2.4666666669999997,5.5,3.166666667,4.0,4.0,5.0,3.25,0.0,1.0,1.0,0.0,0.0,2.0,4.6,-0.015873016,-1,0.0
89.0,1775,7552445,20.0,357.0,330.0,354.0,351.0,348.0,345.0,342.0,339.0,336.0,333.0,5.0,6.0,6.0,1.0,7.0,6.0,6.0,2.0,7.0,1.0,8.0,8.0,7.0,7.0,7.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,8.0,1.0,5.0,0.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,2.0,2.0,9.0,4.0,4.0,2.0,1.0,4.0,2.0,8.0,4.0,7.0,2.0,4.0,3.0,3.0,6.0,3.0,7.0,7.0,5.0,1.0,67.0,3.0,7.0,10.0,6.0,2.0,103,0,1,0,0,3.0,0.25,0.0,0,0,0,0,0,1.0,1.0,3.0,8.0,275,14799.0,50.0,1,1,3,0,1,0.125,214.9999975,14.0,29.0,7,11,9,10,12,8,30.0,36.0,35.0,6,24,25,26,22.0,27.0,3,4,33.0,28.0,37.0,31.0,34.0,0,32.0,21.0,18,20.0,19,17,16,1,11,11,14,92,103,92.0,103.0,0,28,0.72815534,0.72815534,7.0,6.0,3.5,4.0,1.0,2.933333333,6.0,3.666666667,4.0,4.0,7.0,2.5,0.0,1.0,0.0,0.0,0.0,2.0,5.0,0.484126984,1,0.0
9.0,233,7404824,18.0,357.0,330.0,354.0,351.0,348.0,345.0,342.0,339.0,336.0,333.0,6.0,6.0,1.0,1.0,7.0,4.0,3.0,1.0,7.0,1.0,5.0,7.0,5.0,8.0,5.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,25.0,2.0,2.0,0.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,5.0,5.0,5.0,4.0,2.0,2.0,3.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0,6.0,4.0,3.0,5.0,3.0,3.0,4.0,3.0,6.0,5.0,5.0,2.0,1.0,1.0,9.0,10.0,7.0,5.0,103,0,1,0,0,3.0,0.25,0.0,0,0,0,0,0,1.0,1.0,3.0,8.0,275,14799.0,50.0,1,1,3,0,1,0.125,52.99999793,26.0,33.0,20,22,23,21,25,24,31.0,36.0,35.0,18,7,8,9,2.0,32.0,4,5,28.0,29.0,37.0,30.0,27.0,0,34.0,13.0,10,12.0,11,16,15,1,9,8,14,31,39,31.0,39.0,0,28,0.106796117,0.106796117,7.0,4.0,5.0,2.5,1.0,3.266666667,5.0,3.166666667,3.0,4.0,4.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,-0.015873016,-1,0.0
90.0,1772,7552377,18.0,357.0,230.0,354.0,351.0,248.0,245.0,242.0,239.0,236.0,233.0,1.0,2.0,6.0,7.0,2.0,7.0,5.0,2.0,1.0,7.0,6.0,4.0,8.0,6.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,7.0,7.0,4.0,5.0,5.0,1.0,1.0,4.0,2.0,7.0,4.0,5.0,2.0,1.0,6.0,2.0,3.0,5.0,1.0,5.0,2.0,3.0,5.0,5.0,3.0,7.0,6.0,4.0,1.0,1.0,1.0,9.0,20.0,7.0,5.0,103,0,1,0,0,3.0,0.25,0.0,0,0,0,0,0,1.0,1.0,3.0,8.0,275,14799.0,50.0,1,1,3,0,1,0.125,136.9999956,2.0,28.0,3,8,7,5,4,6,30.0,36.0,35.0,13,19,20,21,22.0,31.0,24,25,33.0,29.0,37.0,34.0,32.0,0,27.0,17.0,14,16.0,15,11,10,1,11,11,14,92,103,92.0,103.0,0,28,0.72815534,0.72815534,1.5,6.0,1.0,5.5,7.0,1.8666666669999998,1.0,1.6666666669999999,4.0,5.0,1.0,4.25,1.0,1.0,0.0,0.0,1.0,3.0,6.2,-1.515873016,-1,0.0
91.0,1777,7552515,20.0,357.0,330.0,354.0,351.0,348.0,345.0,342.0,339.0,336.0,333.0,1.0,6.0,5.0,6.0,2.0,6.0,5.0,4.0,3.0,2.0,7.0,5.0,7.0,5.0,6.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,30.0,1.0,5.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,1.0,2.0,20.0,3.0,4.0,2.0,1.0,3.0,1.0,25.0,2.0,6.0,4.0,3.0,3.0,3.0,6.0,2.0,6.0,6.0,3.0,1.0,3.0,3.0,7.0,10.0,6.0,5.0,103,0,1,0,0,3.0,0.25,0.0,0,0,0,0,0,1.0,1.0,3.0,8.0,275,14799.0,50.0,1,1,3,0,1,0.125,113.0000025,11.0,28.0,21,22,23,24,25,26,30.0,36.0,35.0,16,3,4,5,9.0,32.0,13,14,27.0,33.0,37.0,31.0,29.0,0,34.0,20.0,17,19.0,18,8,7,1,11,11,14,92,103,92.0,103.0,0,28,0.72815534,0.72815534,4.0,4.5,1.5,3.5,5.5,3.2,5.5,3.833333333,3.0,4.0,6.0,3.25,0.0,1.0,0.0,1.0,1.0,3.0,6.0,0.650793651,1,0.0
