Participant_ID,RowNumber,session_id,age,backcount1,backcount10,backcount2,backcount3,backcount4,backcount5,backcount6,backcount7,backcount8,backcount9,big5_01,big5_02,big5_03,big5_04,big5_05,big5_06,big5_07,big5_08,big5_09,big5_10,elm_01,elm_02,elm_03,elm_04,elm_05,gender,intrinsic_01,intrinsic_02,intrinsic_03,intrinsic_04,intrinsic_05,intrinsic_06,intrinsic_07,intrinsic_08,intrinsic_09,intrinsic_10,intrinsic_11,intrinsic_12,intrinsic_13,intrinsic_14,intrinsic_15,kposition,kratio,lposition,lratio,mcdv1,mcdv2,mcfiller1,mcfiller2,mcfiller3,mood_01,mood_02,nfc_01,nfc_02,nfc_03,nfc_04,nfc_05,nfc_06,nposition,nratio,pate_01,pate_02,pate_03,pate_04,pate_05,rposition,rratio,sarcasm,selfesteem_01,stress_01,stress_02,stress_03,stress_04,tempest2,tempest3,tempfollowup1,tempfollowup2,tempfollowup3,vposition,vratio,year,Temperatureinlab,ClipboardWeight,IIResponse,SRConfidenceResponse,NumberofDays,Pool2a,Pool2b,Pool2c,Pool2d,Pool3,Pool4,Pool5a,Pool6,Pool7b,Pool7c,Pool7d,Pool8,Pool9,Pool10,Pool11,Pool12,Pool13,Pool14,Pool15,Pool16a,Pool16b,Pool17,Pool18,Pool19a,Pool19b,Persistence,anagrams_order,attention_order,availinstruct_order,availk_order,availl_order,availn_order,availr_order,availv_order,bigfive_order,debrief_order,demographics_order,elmques_order,filler1_order,filler2_order,galinskyvignette_order,inlab_order,intrinsic_order,mcfiller_order,moninvignette_order,mood_order,nfc_order,participantid_order,participation_order,selfesteem_order,startpage_order,stress_order,stroop_order,stroopinstructions_order,stroopinstructionstest_order,stroopprac_order,tempestimate_order,tempfollowup_order,welcome_order,MonthComputer,DayComputer,YearComputer,DaysSinceMonthComputer,DaysSinceAugComputer,DaysSinceMonthLab,DaysSinceAugLab,DaysSinceMonthStart,DaysSinceAugStart,DaysInComp,DaysInLab,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,Intrinsic,Mood,NFC,ReportedAttention,ReportedEffort,SelfEsteem,Stress,K1st,L1st,N1st,R1st,V1st,AvailFirst,ArgumentQuality,NFCcenter,ELMCond,CBReject
48.0,1197.0,7499076.0,22.0,357.0,363.0,354.0,351.0,348.0,345.0,342.0,339.0,336.0,303.0,4.0,7.0,3.0,7.0,5.0,4.0,4.0,5.0,2.0,6.0,5.0,7.0,9.0,6.0,9.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,2.0,3.0,2.0,4.0,1.0,55.0,2.0,5.0,0.0,3.0,3.0,0.0,1.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,3.0,1.0,5.0,3.0,5.0,1.0,1.0,4.0,1.0,5.0,2.0,2.0,5.0,1.0,2.0,5.0,4.0,4.0,4.0,4.0,2.0,1.0,5.0,3.0,75.5,20.0,7.0,2.0,71.0,1.0,0.0,1.0,0.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,55.0,1350.0,5400.0,300.0,1.0,0.0,3.0,1.0,0.0,0.0,241.00000419999998,18.0,29.0,2.0,4.0,5.0,3.0,7.0,6.0,30.0,36.0,35.0,12.0,20.0,21.0,22.0,17.0,34.0,25.0,10.0,33.0,28.0,37.0,31.0,27.0,0.0,32.0,16.0,13.0,15.0,24.0,25.0,24.0,1.0,10.0,11.0,14.0,61.0,81.0,122.0,81.0,61.0,63.0,0.0,0.253521127,3.5,3.0,4.0,2.5,3.0,2.0,4.0,3.0,3.0,4.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,4.0,8.0,0.0,1.0,0.0
10.0,308.0,7409989.0,24.0,357.0,556.0,354.0,351.0,348.0,345.0,342.0,339.0,2000226.0,333.0,5.0,6.0,5.0,5.0,3.0,6.0,5.0,5.0,2.0,2.0,2.0,5.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,1.0,13.0,1.0,414.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,1.0,55.0,3.0,3.0,2.0,1.0,3.0,1.0,93.0,4.0,1.0,3.0,3.0,2.0,2.0,6.0,3.0,7.0,6.0,4.0,1.0,72.0,1.0,19.4,20.0,5.0,4.0,94.0,0.0,1.0,0.0,0.0,3.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,200.0,4200.0,12000.0,50.0,1.0,0.0,3.0,1.0,0.0,0.5,133.0,16.0,31.0,21.0,24.0,26.0,25.0,22.0,22.0,30.0,36.0,35.0,3.0,18.0,19.0,20.0,4.0,27.0,14.0,15.0,34.0,29.0,37.0,33.0,28.0,0.0,29.0,11.0,8.0,10.0,24.0,7.0,6.0,1.0,9.0,10.0,14.0,31.0,41.0,31.0,41.0,31.0,36.0,0.053191489,0.053191489,4.5,4.0,3.5,3.5,5.5,3.066666667,5.0,2.666666667,5.0,3.0,1.0,2.75,0.0,0.0,0.0,0.0,1.0,2.0,8.0,-0.515873016,-1.0,0.0
204.0,1614.0,7538740.0,19.0,357.0,331.0,354.0,351.0,349.0,346.0,343.0,340.0,337.0,334.0,3.0,1.0,6.0,3.0,5.0,5.0,7.0,3.0,6.0,5.0,5.0,4.0,4.0,3.0,5.0,1.0,2.0,3.0,2.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,3.0,2.0,0.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,1.0,0.5,3.0,4.0,1.0,1.0,4.0,1.0,0.3,4.0,3.0,3.0,4.0,4.0,3.0,6.0,2.0,7.0,7.0,5.0,1.0,0.5,2.0,73.0,20.0,7.0,2.0,71.0,1.0,0.0,1.0,0.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,55.0,1350.0,5400.0,300.0,1.0,0.0,3.0,1.0,1.0,0.0,52.00000398,6.0,31.0,21.0,23.0,22.0,24.0,26.0,25.0,34.0,36.0,35.0,20.0,9.0,10.0,11.0,7.0,32.0,4.0,5.0,30.0,29.0,37.0,27.0,33.0,0.0,28.0,15.0,23.0,14.0,13.0,18.0,17.0,1.0,11.0,4.0,14.0,92.0,96.0,92.0,96.0,61.0,63.0,0.46478873200000004,0.0,4.0,3.0,3.0,7.0,2.5,2.666666667,5.5,3.5,3.0,4.0,3.0,2.5,0.0,1.0,1.0,1.0,1.0,4.0,4.2,0.0,1.0,0.0
152.0,2503.0,683390.0,19.0,,330.0,354.0,351.0,348.0,345.0,342.0,102140.0,336.0,333.0,5.0,4.0,6.0,5.0,7.0,6.0,6.0,1.0,5.0,4.0,3.0,5.0,5.0,4.0,4.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,1.0,4.0,1.0,7.0,0.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,12.0,4.0,5.0,1.0,1.0,4.0,2.0,7.0,4.0,4.0,3.0,5.0,4.0,3.0,5.0,4.0,7.0,6.0,4.0,2.0,6.0,2.0,72.0,20.0,6.0,3.0,104.0,1.0,0.0,0.0,0.0,5.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,25.0,150.0,750.0,50.0,1.0,0.0,3.0,0.0,0.0,0.0,171.0,22.0,30.0,8.0,9.0,11.0,12.0,13.0,10.0,21.0,36.0,35.0,10.0,5.0,6.0,7.0,23.0,31.0,20.0,21.0,33.0,34.0,37.0,28.0,32.0,0.0,29.0,17.0,14.0,16.0,15.0,26.0,25.0,1.0,12.0,4.0,14.0,122.0,126.0,122.0,130.0,0.0,27.0,0.951923077,0.951923077,4.5,5.5,3.5,5.0,4.0,2.866666667,6.0,3.166666667,5.0,5.0,4.0,2.25,1.0,1.0,0.0,0.0,0.0,1.0,4.2,-0.015873016,-1.0,0.0
115.0,2019.0,7573084.0,18.0,,394.0,354.0,351.0,348.0,345.0,342.0,339.0,336.0,303.0,4.0,3.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,6.0,5.0,4.0,6.0,5.0,4.0,2.0,2.0,1.0,1.0,2.0,3.0,4.0,3.0,3.0,1.0,4.0,3.0,3.0,2.0,3.0,4.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,1.0,4.0,4.0,4.0,1.0,1.0,5.0,2.0,7.0,2.0,3.0,4.0,3.0,3.0,3.0,5.0,3.0,7.0,5.0,3.0,1.0,2.0,1.0,54.0,14.0,7.0,5.0,76.0,1.0,1.0,0.0,0.0,4.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,120.0,1250.0,5250.0,920.0,1.0,0.0,1.0,1.0,1.0,0.2,194.0000026,23.0,28.0,8.0,12.0,13.0,10.0,9.0,23.0,34.0,36.0,35.0,18.0,3.0,4.0,5.0,6.0,29.0,25.0,26.0,31.0,33.0,37.0,30.0,32.0,0.0,27.0,22.0,23.0,21.0,20.0,16.0,15.0,1.0,11.0,20.0,14.0,92.0,112.0,122.0,112.0,31.0,46.0,0.76744186,0.76744186,3.5,3.5,3.5,5.5,4.0,2.2,5.0,3.0,4.0,4.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,4.8,0.0,-1.0,0.0
89.0,2078.0,7579539.0,18.0,357.0,330.0,354.0,351.0,348.0,345.0,342.0,339.0,336.0,333.0,7.0,2.0,6.0,3.0,7.0,1.0,7.0,1.0,6.0,1.0,7.0,3.0,4.0,7.0,8.0,1.0,3.0,3.0,2.0,3.0,4.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,32.0,2.0,451.0,0.0,3.0,1.0,0.0,1.0,2.0,2.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,3.0,4.0,4.0,1.0,1.0,5.0,1.0,3.0,3.0,7.0,4.0,4.0,5.0,2.0,5.0,3.0,7.0,7.0,6.0,1.0,4.0,1.0,79.0,10.0,7.0,5.0,88.0,1.0,0.0,0.0,0.0,5.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,116.0,165.0,16534.0,105.0,1.0,0.0,3.0,1.0,0.0,0.0,150.0,10.0,34.0,2.0,23.0,5.0,6.0,7.0,3.0,29.0,36.0,35.0,9.0,23.0,24.0,25.0,14.0,28.0,12.0,13.0,31.0,32.0,37.0,27.0,30.0,0.0,33.0,18.0,15.0,17.0,16.0,21.0,20.0,1.0,11.0,24.0,14.0,92.0,116.0,92.0,116.0,31.0,46.0,0.795454545,0.795454545,7.0,5.0,7.0,4.0,2.5,3.266666667,6.0,2.833333333,4.0,4.0,7.0,2.25,0.0,0.0,1.0,1.0,1.0,3.0,5.4,-0.34920634899999997,-1.0,0.0
26.0,569.0,7434711.0,18.0,357.0,331.0,354.0,351.0,349.0,346.0,2139677.0,340.0,337.0,334.0,5.0,3.0,7.0,3.0,5.0,2.0,5.0,1.0,5.0,5.0,4.0,6.0,6.0,5.0,6.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,5.0,1.0,456.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,2.0,20.0,3.0,4.0,1.0,1.0,3.0,1.0,30.0,2.0,5.0,2.0,4.0,4.0,2.0,3.0,3.0,6.0,7.0,5.0,2.0,77.0,1.0,71.0,20.0,6.0,5.0,94.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,100.0,650.0,14919.0,100.0,1.0,0.0,3.0,1.0,0.0,0.0,82.0000022,26.0,33.0,11.0,16.0,15.0,14.0,13.0,12.0,32.0,36.0,31.0,3.0,18.0,19.0,20.0,21.0,30.0,5.0,6.0,34.0,27.0,37.0,31.0,28.0,0.0,29.0,10.0,7.0,9.0,24.0,25.0,24.0,1.0,9.0,22.0,14.0,31.0,53.0,122.0,53.0,31.0,33.0,0.212765957,0.212765957,4.0,6.0,5.5,5.0,3.0,2.4666666669999997,6.0,3.333333333,3.0,4.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,5.4,0.150793651,,0.0
79.0,1376.0,7507839.0,19.0,357.0,330.0,354.0,351.0,348.0,345.0,342.0,339.0,336.0,333.0,5.0,4.0,6.0,3.0,5.0,6.0,6.0,1.0,6.0,4.0,7.0,8.0,8.0,7.0,7.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,4.0,2.0,4.0,4.0,2.0,1.0,3.0,5.0,4.0,1.0,1.0,5.0,1.0,7.0,2.0,4.0,2.0,3.0,3.0,4.0,6.0,2.0,6.0,6.0,3.0,1.0,2.0,2.0,74.0,13.0,5.0,5.0,85.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,84.0,2842.0,19898.0,1000.0,1.0,0.0,1.0,1.0,1.0,0.1,227.9999923,13.0,27.0,21.0,25.0,22.0,26.0,24.0,23.0,21.0,36.0,35.0,10.0,18.0,19.0,20.0,4.0,27.0,10.0,11.0,31.0,30.0,37.0,33.0,29.0,0.0,28.0,8.0,5.0,7.0,24.0,16.0,25.0,1.0,10.0,23.0,14.0,61.0,84.0,61.0,130.0,41.0,46.0,0.0,0.44705882399999997,3.0,6.0,3.5,5.0,2.5,2.666666667,7.0,3.333333333,5.0,4.0,4.0,3.0,1.0,1.0,1.0,0.0,1.0,4.0,7.4,0.0,1.0,0.0
195.0,2379.0,7612669.0,19.0,357.0,330.0,354.0,351.0,348.0,345.0,342.0,339.0,336.0,333.0,4.0,4.0,3.0,5.0,6.0,4.0,3.0,6.0,6.0,5.0,6.0,6.0,6.0,7.0,6.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,3.0,4.0,2.0,15.0,1.0,9.0,0.0,-1.0,2.0,0.0,2.0,4.0,4.0,2.0,2.0,2.0,3.0,4.0,2.0,1.0,7.0,2.0,4.0,1.0,1.0,4.0,2.0,12.0,5.0,3.0,4.0,2.0,2.0,4.0,3.0,2.0,6.0,6.0,4.0,1.0,9.0,2.0,75.0,20.0,6.0,4.0,107.0,1.0,0.0,0.0,0.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,26.0,600.0,14919.0,140.0,1.0,0.0,1.0,1.0,1.0,0.33,48.99999762,9.0,29.0,16.0,18.0,19.0,17.0,23.0,21.0,30.0,36.0,35.0,7.0,9.0,10.0,11.0,22.0,29.0,3.0,4.0,27.0,33.0,37.0,32.0,28.0,0.0,34.0,26.0,23.0,25.0,24.0,14.0,13.0,1.0,12.0,4.0,14.0,122.0,126.0,122.0,126.0,0.0,27.0,0.0,0.925233645,4.5,2.5,4.0,4.0,3.5,2.0,1.0,3.333333333,2.0,4.0,3.0,4.0,0.0,1.0,1.0,0.0,1.0,3.0,8.0,0.150793651,1.0,1.0
88.0,1634.0,7541143.0,18.0,357.0,230.0,672.0,351.0,248.0,245.0,242.0,239.0,236.0,233.0,6.0,6.0,7.0,5.0,4.0,3.0,6.0,1.0,1.0,4.0,4.0,8.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,4.0,3.0,1.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,1.0,30.0,1.0,420.0,1.0,2.0,1.0,0.0,1.0,5.0,5.0,3.0,3.0,5.0,1.0,3.0,3.0,1.0,5.0,3.0,4.0,1.0,1.0,4.0,1.0,75.0,5.0,6.0,2.0,2.0,5.0,5.0,4.0,2.0,6.0,5.0,2.0,1.0,5.0,1.0,74.1,20.0,7.0,3.0,86.0,1.0,1.0,0.0,0.0,4.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,20.0,1250.0,5250.0,920.0,1.0,0.0,4.0,1.0,1.0,0.2,211.99999989999998,2.0,31.0,10.0,15.0,14.0,11.0,22.0,13.0,28.0,36.0,35.0,25.0,17.0,18.0,19.0,26.0,33.0,22.0,23.0,27.0,30.0,37.0,29.0,32.0,0.0,34.0,9.0,6.0,8.0,24.0,5.0,25.0,1.0,11.0,5.0,14.0,122.0,97.0,92.0,97.0,31.0,34.0,0.593023256,0.593023256,4.0,7.0,3.0,4.0,5.0,3.133333333,3.0,2.333333333,3.0,4.0,6.0,3.0,0.0,1.0,1.0,1.0,1.0,4.0,2.4,0.0,1.0,0.0
92.0,1675.0,7543665.0,18.0,357.0,330.0,354.0,688.0,348.0,345.0,342.0,339.0,336.0,303.0,6.0,6.0,5.0,6.0,7.0,5.0,6.0,6.0,4.0,1.0,5.0,4.0,4.0,4.0,5.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,4.0,1.0,5.0,2.0,4.0,4.0,4.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,5.0,2.0,3.0,5.0,6.0,3.0,3.0,4.0,3.0,5.0,4.0,7.0,7.0,4.0,2.0,30.0,1.0,73.2,20.0,3.0,5.0,86.0,1.0,1.0,0.0,0.0,4.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,20.0,1250.0,5250.0,920.0,1.0,0.0,4.0,1.0,1.0,0.2,195.999998,8.0,31.0,19.0,23.0,23.0,21.0,24.0,22.0,27.0,36.0,35.0,26.0,11.0,12.0,13.0,9.0,34.0,6.0,7.0,29.0,28.0,37.0,30.0,33.0,0.0,32.0,18.0,15.0,17.0,16.0,4.0,3.0,1.0,11.0,6.0,14.0,92.0,98.0,92.0,98.0,31.0,34.0,0.604651163,0.604651163,6.5,3.5,4.5,4.0,5.0,3.066666667,4.0,3.666666667,4.0,4.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,4.4,0.484126984,-1.0,0.0
41.0,1495.0,7528016.0,19.0,357.0,555.0,354.0,351.0,348.0,345.0,342.0,339.0,336.0,333.0,6.0,5.0,7.0,5.0,6.0,5.0,3.0,6.0,5.0,2.0,6.0,5.0,4.0,5.0,6.0,1.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,1.0,3.0,1.0,4.0,0.0,3.0,1.0,0.0,1.0,2.0,2.0,3.0,4.0,4.0,5.0,4.0,2.0,1.0,7.0,4.0,4.0,1.0,1.0,4.0,1.0,86.0,5.0,3.0,3.0,5.0,4.0,4.0,6.0,2.0,6.0,7.0,4.0,1.0,4.0,2.0,41.0,10.0,6.0,5.0,106.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,40.0,900.0,6200.0,500.0,1.0,0.0,2.0,1.0,1.0,0.66,240.000002,23.0,27.0,9.0,23.0,13.0,14.0,10.0,11.0,34.0,36.0,35.0,8.0,16.0,25.0,18.0,6.0,27.0,3.0,4.0,30.0,28.0,37.0,29.0,31.0,0.0,29.0,22.0,19.0,21.0,20.0,26.0,25.0,1.0,10.0,29.0,14.0,61.0,90.0,61.0,130.0,0.0,20.0,0.660377358,0.0,6.0,4.5,4.5,3.0,4.0,3.066666667,6.0,3.333333333,4.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,5.2,0.150793651,-1.0,0.0
75.0,1056.0,7642138.0,19.0,63.0,360.0,360.0,63.0,360.0,63.0,360.0,63.0,360.0,63.0,6.0,5.0,4.0,3.0,6.0,2.0,3.0,5.0,5.0,4.0,7.0,7.0,7.0,6.0,6.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,4.0,1.0,3.0,2.0,9.0,0.0,-1.0,2.0,0.0,1.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,1.0,9.0,3.0,3.0,1.0,1.0,4.0,2.0,8.0,5.0,6.0,4.0,4.0,4.0,3.0,4.0,3.0,7.0,6.0,3.0,2.0,8.0,1.0,72.0,10.0,6.0,5.0,107.0,1.0,0.0,0.0,0.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,26.0,600.0,2500.0,140.0,1.0,0.0,1.0,1.0,1.0,0.33,203.9999993,12.0,28.0,6.0,11.0,8.0,10.0,9.0,7.0,30.0,36.0,35.0,16.0,24.0,4.0,5.0,13.0,32.0,18.0,19.0,29.0,34.0,37.0,33.0,31.0,0.0,27.0,23.0,20.0,22.0,21.0,26.0,25.0,1.0,10.0,14.0,14.0,61.0,75.0,61.0,75.0,0.0,27.0,0.448598131,0.448598131,5.0,3.5,6.0,3.0,3.0,2.733333333,5.0,3.0,3.0,3.0,6.0,2.5,1.0,0.0,0.0,0.0,0.0,1.0,6.6,-0.182539683,1.0,0.0
130.0,1678.0,7543672.0,20.0,357.0,330.0,354.0,703.0,348.0,345.0,342.0,339.0,336.0,333.0,7.0,1.0,6.0,1.0,7.0,1.0,6.0,1.0,7.0,2.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,10.0,2.0,10.0,0.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,4.0,3.0,2.0,10.0,4.0,4.0,1.0,1.0,4.0,2.0,92.0,6.0,6.0,1.0,5.0,4.0,1.0,5.0,3.0,7.0,7.0,4.0,2.0,78.0,3.0,74.1,20.0,7.0,3.0,71.0,1.0,0.0,1.0,0.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,55.0,1350.0,5400.0,300.0,1.0,0.0,3.0,1.0,1.0,0.0,220.0000005,24.0,33.0,20.0,13.0,10.0,12.0,11.0,14.0,31.0,36.0,35.0,10.0,16.0,17.0,18.0,19.0,29.0,3.0,4.0,34.0,27.0,37.0,32.0,30.0,0.0,28.0,8.0,5.0,7.0,6.0,23.0,22.0,1.0,11.0,6.0,14.0,92.0,98.0,92.0,98.0,61.0,63.0,0.49295774600000003,0.49295774600000003,6.5,6.5,6.5,6.5,1.0,3.6,6.0,3.0,5.0,4.0,6.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0
110.0,846.0,7460444.0,18.0,357.0,330.0,354.0,703.0,348.0,345.0,342.0,119089.0,336.0,333.0,6.0,1.0,7.0,1.0,7.0,5.0,7.0,2.0,6.0,3.0,7.0,7.0,7.0,6.0,5.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,1.0,69.0,1.0,5.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,5.0,2.0,1.0,6.0,5.0,4.0,1.0,1.0,3.0,2.0,7.0,6.0,5.0,3.0,4.0,4.0,3.0,5.0,4.0,7.0,7.0,5.0,1.0,7.0,1.0,74.1,20.0,7.0,4.0,86.0,1.0,1.0,0.0,0.0,4.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,20.0,1250.0,5250.0,920.0,1.0,0.0,4.0,1.0,1.0,0.2,190.9999956,2.0,30.0,21.0,25.0,23.0,24.0,22.0,26.0,32.0,36.0,31.0,4.0,17.0,18.0,19.0,20.0,34.0,10.0,11.0,33.0,29.0,37.0,27.0,31.0,0.0,28.0,15.0,12.0,14.0,13.0,7.0,6.0,1.0,12.0,2.0,14.0,61.0,63.0,61.0,130.0,31.0,46.0,0.197674419,0.197674419,6.0,6.5,4.5,6.0,1.5,3.066666667,6.0,3.833333333,5.0,4.0,5.0,2.5,1.0,1.0,0.0,0.0,0.0,2.0,6.4,0.650793651,-1.0,0.0
19.0,576.0,7434999.0,18.0,,330.0,354.0,351.0,538.0,345.0,342.0,102160.0,336.0,333.0,7.0,5.0,6.0,4.0,3.0,2.0,4.0,3.0,2.0,3.0,7.0,4.0,5.0,7.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,4.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,5.0,2.0,3.0,5.0,4.0,2.0,4.0,3.0,1.0,3.0,4.0,4.0,2.0,1.0,4.0,1.0,5.0,4.0,7.0,4.0,3.0,3.0,4.0,5.0,4.0,6.0,6.0,4.0,2.0,8.0,1.0,16.4,10.0,3.0,5.0,94.0,0.0,1.0,0.0,0.0,3.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,200.0,4200.0,14799.0,50.0,1.0,0.0,3.0,1.0,1.0,0.5,148.9999971,17.0,33.0,11.0,15.0,16.0,12.0,14.0,13.0,29.0,36.0,35.0,7.0,20.0,21.0,22.0,26.0,29.0,24.0,25.0,34.0,27.0,37.0,30.0,28.0,0.0,29.0,5.0,2.0,25.0,3.0,10.0,9.0,1.0,9.0,22.0,14.0,122.0,53.0,31.0,53.0,41.0,36.0,0.0,0.18085106399999998,4.0,3.0,6.5,3.5,5.0,2.8,4.5,2.5,4.0,4.0,4.0,3.5,1.0,0.0,1.0,0.0,0.0,2.0,5.0,0.0,-1.0,0.0
214.0,2064.0,7641003.0,39.0,357.0,330.0,354.0,351.0,348.0,345.0,342.0,339.0,336.0,303.0,5.0,3.0,6.0,4.0,5.0,5.0,7.0,1.0,6.0,4.0,6.0,8.0,6.0,7.0,5.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,1.0,6.0,1.0,3.0,2.0,1.0,2.0,0.0,1.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,1.0,4.0,5.0,5.0,1.0,1.0,3.0,1.0,4.0,2.0,5.0,2.0,4.0,3.0,2.0,5.0,2.0,6.0,7.0,4.0,2.0,2.0,2.0,73.9,20.0,3.0,5.0,71.0,1.0,0.0,1.0,0.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,55.0,1350.0,5400.0,96.0,1.0,0.0,3.0,1.0,0.0,0.0,103.9999998,12.0,33.0,13.0,23.0,14.0,15.0,18.0,16.0,30.0,36.0,31.0,4.0,6.0,7.0,8.0,12.0,27.0,24.0,25.0,29.0,31.0,37.0,32.0,34.0,0.0,28.0,22.0,19.0,21.0,20.0,11.0,10.0,1.0,11.0,24.0,14.0,92.0,116.0,92.0,130.0,61.0,34.0,0.7464788729999999,0.0,3.0,6.5,3.0,5.5,3.0,3.066666667,4.5,3.166666667,3.0,3.0,5.0,2.25,0.0,1.0,1.0,1.0,0.0,3.0,5.8,-0.015873016,,0.0
